acct_id,contract_id,term,start_date,end_date,date_offered,date_signed,date_countersigned,add_datetime,event_name,section_name,row_name,seat_num,last_seat,num_seats,price_code,paid,printed,group_flag,consignment,comp_name,purchase_price,block_purchase_price,,description
123918,13408,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,514,G,10,13,4,Y,Y,0,N,N,Not Comp,0,0,,
102072,15000,3,01/01/2022,31/12/2024,01/12/2021,01/12/2021,01/12/2021,01/12/2021,RENEWALS,514,G,14,15,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
152942,14179,1,01/01/2020,31/12/2022,20/02/2020,20/02/2020,20/02/2020,20/02/2020,RENEWALS,514,G,16,17,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
114260,11357,5,01/09/2017,31/08/2022,12/10/2017,12/10/2017,12/10/2017,12/10/2017,RENEWALS,514,G,18,19,2,5DP,P,0,N,N,Not Comp,7500,15000,,
313999,12180,6,01/08/2018,31/12/2024,17/08/2018,17/08/2018,17/08/2018,17/08/2018,RENEWALS,514,G,20,21,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
123918,13409,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,514,G,22,23,2,Y,Y,0,N,N,Not Comp,0,0,,
148734,10913,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,514,H,9,9,1,Y,Y,0,Y,N,Not Comp,0,0,,
123918,13625,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,514,H,10,11,2,Y,Y,0,N,N,Not Comp,0,0,,
108349,14423,3,01/01/2021,31/12/2024,08/01/2021,08/01/2021,08/01/2021,08/01/2021,RENEWALS,514,H,12,13,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
152942,14180,1,01/01/2020,31/12/2022,20/02/2020,20/02/2020,20/02/2020,20/02/2020,RENEWALS,514,H,14,15,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
313908,14118,3,01/01/2020,31/12/2022,05/02/2020,05/02/2020,05/02/2020,05/02/2020,RENEWALS,514,H,18,19,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148734,11003,5,01/01/2017,31/12/2021,22/05/2017,22/05/2017,22/05/2017,22/05/2017,RENEWALS,514,J,7,7,1,Y,Y,0,N,N,Not Comp,0,0,,
158873,14887,1,01/01/2022,31/12/2022,01/11/2021,01/11/2021,01/11/2021,01/11/2021,RENEWALS,514,J,8,8,1,1DY,Y,0,N,N,Not Comp,1250,1250,,
158881,14888,1,01/01/2022,31/12/2022,01/11/2021,01/11/2021,01/11/2021,01/11/2021,RENEWALS,514,J,9,9,1,1DY,Y,0,N,N,Not Comp,1250,1250,,
146779,13733,1,01/09/2019,31/08/2022,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,514,J,10,11,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
123918,13404,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,514,J,12,13,2,Y,Y,0,N,N,Not Comp,0,0,,
222091,11366,3,01/01/2018,31/12/2020,18/10/2017,18/10/2017,18/10/2017,18/10/2017,RENEWALS,514,K,5,6,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
123918,13403,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,514,K,7,8,2,Y,Y,0,N,N,Not Comp,0,0,,
145631,13823,1,01/01/2020,31/12/2022,18/10/2019,18/10/2019,18/10/2019,18/10/2019,RENEWALS,514,K,9,9,1,1DY,Y,0,N,N,Not Comp,1250,1250,,
159491,13830,1,01/01/2020,31/12/2022,24/10/2019,24/10/2019,24/10/2019,24/10/2019,RENEWALS,514,K,10,15,6,1DY,Y,0,N,N,Not Comp,1250,7500,,
103019,13253,3,01/09/2019,31/08/2022,04/09/2019,04/09/2019,04/09/2019,04/09/2019,RENEWALS,514,K,16,17,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
374868,13011,1,01/06/2019,31/12/2021,20/06/2019,20/06/2019,20/06/2019,20/06/2019,RENEWALS,514,K,18,21,4,DEX,Y,0,N,N,Not Comp,1950,7800,,
148734,13691,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,515,A,4,4,1,Y,Y,0,N,N,Not Comp,0,0,,
252262,11641,5,01/01/2018,31/12/2022,02/01/2018,02/01/2018,02/01/2018,02/01/2018,RENEWALS,515,A,5,7,3,5DY,Y,0,N,N,Not Comp,6500,19500,,
211730,14374,3,01/01/2021,31/12/2024,08/12/2020,08/12/2020,08/12/2020,08/12/2020,RENEWALS,515,A,8,9,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
126466,3042,4,01/07/2019,30/06/2023,,,,26/09/2014,RENEWALS,515,A,10,13,4,E5E,P,0,N,N,Not Comp,5450,21800,,
123918,13416,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,515,A,15,16,2,Y,Y,0,N,N,Not Comp,0,0,,
101998,11150,10,01/08/2017,31/07/2027,03/08/2017,03/08/2017,03/08/2017,03/08/2017,RENEWALS,515,A,17,17,1,10DY,Y,0,N,N,Not Comp,12500,12500,,
110344,11139,5,01/08/2017,31/07/2022,01/08/2017,01/08/2017,01/08/2017,01/08/2017,RENEWALS,515,A,18,18,1,5DP,Y,0,N,N,Not Comp,7500,7500,,
110344,11140,5,01/08/2017,31/07/2022,01/08/2017,01/08/2017,01/08/2017,01/08/2017,RENEWALS,515,A,19,19,1,5DP,Y,0,N,N,Not Comp,7500,7500,,
314054,14845,3,01/01/2022,31/12/2024,07/10/2021,07/10/2021,07/10/2021,07/10/2021,RENEWALS,515,A,20,21,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
272187,14568,3,01/01/2021,31/12/2024,02/03/2021,02/03/2021,02/03/2021,02/03/2021,RENEWALS,515,B,4,5,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
120735,11586,5,01/01/2018,31/12/2022,14/12/2017,14/12/2017,14/12/2017,14/12/2017,RENEWALS,515,B,6,6,1,5DY,Y,0,N,N,Not Comp,6500,6500,,
126466,3043,4,01/07/2019,30/06/2023,,,,26/09/2014,RENEWALS,515,B,7,8,2,E5E,N,0,N,N,Not Comp,5450,10900,,
123557,12495,3,01/01/2019,31/12/2021,17/12/2018,17/12/2018,17/12/2018,17/12/2018,RENEWALS,515,B,9,10,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
123918,13415,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,515,B,11,12,2,Y,Y,0,N,N,Not Comp,0,0,,
148734,10914,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,515,B,13,13,1,Y,Y,0,Y,N,Not Comp,0,0,,
102674,11600,10,01/01/2018,31/12/2027,19/12/2017,19/12/2017,19/12/2017,19/12/2017,RENEWALS,515,B,14,17,4,10DY,Y,0,N,N,Not Comp,12500,50000,,
104013,12700,10,01/01/2019,31/12/2028,01/02/2019,01/02/2019,01/02/2019,01/02/2019,RENEWALS,515,B,18,21,4,10DP,P,0,N,N,Not Comp,13500,54000,,
102935,11747,5,01/01/2018,31/12/2022,25/01/2018,25/01/2018,25/01/2018,25/01/2018,RENEWALS,515,B,22,23,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
104849,2176,10,01/01/2014,31/12/2023,03/12/2013,03/12/2013,03/12/2013,03/12/2013,RENEWALS,515,C,3,4,2,EXY,Y,0,N,N,Not Comp,9000,18000,,
148734,10915,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,515,C,5,5,1,Y,Y,0,Y,N,Not Comp,0,0,,
313973,12194,5,01/08/2018,31/07/2023,23/08/2018,23/08/2018,23/08/2018,23/08/2018,RENEWALS,515,C,6,7,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
148734,13730,6,01/09/2019,31/12/2025,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,515,C,8,8,1,Y,Y,0,N,N,Not Comp,0,0,,
191015,14773,1,01/01/2022,31/12/2022,05/08/2021,05/08/2021,05/08/2021,05/08/2021,RENEWALS,515,C,9,10,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
148734,10916,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,515,C,13,13,1,Y,Y,0,Y,N,Not Comp,0,0,,
114391,11633,5,01/01/2018,31/12/2022,20/12/2017,20/12/2017,20/12/2017,20/12/2017,RENEWALS,515,C,14,15,2,5DP,Y,0,N,N,Not Comp,7500,15000,,
123918,13413,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,515,C,16,17,2,Y,Y,0,N,N,Not Comp,0,0,,
126466,3040,4,01/07/2019,30/06/2023,,,,26/09/2014,RENEWALS,515,C,18,19,2,E5E,N,0,N,N,Not Comp,5450,10900,,
107509,11518,5,01/01/2018,31/12/2022,04/12/2017,04/12/2017,04/12/2017,04/12/2017,RENEWALS,515,C,20,21,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
314088,12349,3,01/01/2019,31/12/2021,30/10/2018,30/10/2018,30/10/2018,30/10/2018,RENEWALS,515,C,22,23,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148734,13689,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,515,C,24,24,1,Y,Y,0,N,N,Not Comp,0,0,,
148734,10917,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,515,D,3,3,1,Y,Y,0,Y,N,Not Comp,0,0,,
159012,13987,2,01/01/2020,31/12/2022,14/01/2020,14/01/2020,14/01/2020,14/01/2020,RENEWALS,515,D,4,5,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
123918,13423,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,515,D,6,7,2,Y,Y,0,N,N,Not Comp,0,0,,
104849,13801,10,01/07/2012,31/12/2022,01/07/2012,27/09/2019,27/09/2019,27/09/2019,RENEWALS,515,D,8,11,4,DXY,Y,0,N,N,Not Comp,9000,36000,,
157610,13015,3,01/06/2019,31/05/2022,21/06/2019,21/06/2019,21/06/2019,21/06/2019,RENEWALS,515,D,14,15,2,3DP,Y,0,N,N,Not Comp,4700,9400,,
126250,11508,5,01/01/2018,31/12/2022,30/11/2017,30/11/2017,30/11/2017,30/11/2017,RENEWALS,515,D,16,17,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
160689,10478,5,01/01/2017,31/12/2021,13/01/2017,13/01/2017,13/01/2017,13/01/2017,RENEWALS,515,D,18,19,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
148734,10918,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,515,D,20,20,1,Y,Y,0,Y,N,Not Comp,0,0,,
108162,11468,10,01/01/2018,31/12/2027,23/11/2017,23/11/2017,23/11/2017,23/11/2017,RENEWALS,515,D,21,22,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
102483,11086,5,01/07/2017,31/12/2022,22/06/2017,22/06/2017,22/06/2017,22/06/2017,RENEWALS,515,D,23,24,2,5DE,Y,0,N,N,Not Comp,7100,14200,,
148734,13688,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,515,E,3,3,1,Y,Y,0,N,N,Not Comp,0,0,,
103054,13981,3,01/01/2020,31/12/2022,14/01/2020,14/01/2020,14/01/2020,14/01/2020,RENEWALS,515,E,4,6,3,3DY,Y,0,N,N,Not Comp,4000,12000,,
121870,14383,3,01/01/2021,31/12/2024,14/12/2020,14/12/2020,14/12/2020,14/12/2020,RENEWALS,515,E,7,8,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
123918,13418,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,515,E,9,12,4,Y,Y,0,N,N,Not Comp,0,0,,
148734,10919,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,515,E,13,13,1,Y,Y,0,Y,N,Not Comp,0,0,,
129345,11567,10,01/01/2018,31/12/2027,08/12/2017,08/12/2017,08/12/2017,08/12/2017,RENEWALS,515,E,14,15,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
314054,14846,3,01/01/2022,31/12/2024,07/10/2021,07/10/2021,07/10/2021,07/10/2021,RENEWALS,515,E,16,17,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
123918,13419,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,515,E,18,19,2,Y,Y,0,N,N,Not Comp,0,0,,
148734,10920,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,515,E,20,20,1,Y,Y,0,Y,N,Not Comp,0,0,,
102149,11490,10,01/01/2018,31/12/2027,24/11/2017,24/11/2017,24/11/2017,24/11/2017,RENEWALS,515,E,21,24,4,10DY,Y,0,N,N,Not Comp,12500,50000,,
476077,14747,5,01/01/2022,31/12/2027,14/07/2021,14/07/2021,14/07/2021,14/07/2021,RENEWALS,515,F,3,4,2,5DP,P,0,N,N,Not Comp,7500,15000,,
102036,1736,10,01/07/2012,31/12/2022,16/04/2013,16/04/2013,16/04/2013,16/04/2013,RENEWALS,515,F,5,9,5,H3Y,Y,0,N,N,Not Comp,10000,50000,,
102980,12897,5,01/01/2019,31/12/2023,09/04/2019,09/04/2019,09/04/2019,09/04/2019,RENEWALS,515,F,12,13,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
135319,14031,3,01/01/2020,31/12/2022,20/01/2020,20/01/2020,20/01/2020,20/01/2020,RENEWALS,515,F,14,15,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
123918,13417,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,515,F,18,19,2,Y,Y,0,N,N,Not Comp,0,0,,
374363,12971,3,01/06/2019,31/05/2022,05/06/2019,05/06/2019,05/06/2019,05/06/2019,RENEWALS,515,F,20,21,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
149336,14961,3,01/01/2022,31/12/2024,25/11/2021,25/11/2021,25/11/2021,25/11/2021,RENEWALS,515,F,23,24,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148734,13686,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,515,G,2,2,1,Y,Y,0,N,N,Not Comp,0,0,,
126466,3044,4,01/07/2019,30/06/2023,,,,26/09/2014,RENEWALS,515,G,3,4,2,E5E,N,0,N,N,Not Comp,5450,10900,,
102036,1735,10,01/07/2012,31/12/2022,16/04/2013,16/04/2013,16/04/2013,16/04/2013,RENEWALS,515,G,5,9,5,H3Y,Y,0,N,N,Not Comp,10000,50000,,
106819,14252,5,01/01/2019,31/12/2023,01/01/2019,10/07/2020,10/07/2020,10/07/2020,RENEWALS,515,G,10,11,2,5DP,Y,0,N,N,Not Comp,7500,15000,,
102766,11421,10,01/01/2018,31/12/2027,10/11/2017,10/11/2017,10/11/2017,10/11/2017,RENEWALS,515,G,12,13,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
123918,13422,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,515,G,14,15,2,Y,Y,0,N,N,Not Comp,0,0,,
126466,3045,4,01/07/2019,30/06/2023,,,,26/09/2014,RENEWALS,515,G,16,17,2,E5E,N,0,N,N,Not Comp,5450,10900,,
354381,12719,3,01/01/2019,31/12/2021,07/02/2019,07/02/2019,07/02/2019,07/02/2019,RENEWALS,515,G,18,19,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148155,14124,1,01/01/2020,31/12/2022,07/02/2020,07/02/2020,07/02/2020,07/02/2020,RENEWALS,515,G,20,21,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
517623,14910,3,01/01/2022,31/12/2024,12/11/2021,12/11/2021,12/11/2021,12/11/2021,RENEWALS,515,G,22,25,4,3DY,Y,0,N,N,Not Comp,4000,16000,,
110243,13789,10,01/07/2012,31/12/2022,01/07/2012,27/09/2019,27/09/2019,27/09/2019,RENEWALS,515,H,9,10,2,DXP,Y,0,N,N,Not Comp,9900,19800,,
181511,14257,3,01/07/2020,31/12/2023,15/07/2020,15/07/2020,15/07/2020,15/07/2020,RENEWALS,515,H,11,12,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
262170,11688,5,01/01/2018,31/12/2022,11/01/2018,11/01/2018,11/01/2018,11/01/2018,RENEWALS,515,H,13,13,1,5DY,Y,0,N,N,Not Comp,6500,6500,,
154708,14134,1,01/01/2020,31/12/2022,11/02/2020,11/02/2020,11/02/2020,11/02/2020,RENEWALS,515,H,14,15,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
147561,12957,3,01/06/2019,31/05/2022,21/05/2019,21/05/2019,21/05/2019,21/05/2019,RENEWALS,515,H,16,17,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
123918,13526,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,515,H,18,19,2,Y,Y,0,N,N,Not Comp,0,0,,
148734,10921,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,515,H,20,20,1,Y,Y,0,Y,N,Not Comp,0,0,,
158949,11995,3,01/06/2018,31/05/2021,26/04/2018,26/04/2018,26/04/2018,26/04/2018,RENEWALS,515,H,22,23,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
160994,10626,5,01/01/2017,31/12/2021,08/02/2017,08/02/2017,08/02/2017,08/02/2017,RENEWALS,515,J,7,8,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
148734,10922,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,515,J,9,9,1,Y,Y,0,Y,N,Not Comp,0,0,,
148734,13685,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,515,J,10,11,2,Y,Y,0,N,N,Not Comp,0,0,,
126466,3041,4,01/07/2019,30/06/2023,,,,26/09/2014,RENEWALS,515,J,12,13,2,E5E,N,0,N,N,Not Comp,5450,10900,,
105097,13269,1,01/09/2019,31/12/2021,10/09/2019,10/09/2019,10/09/2019,10/09/2019,RENEWALS,515,J,14,15,2,DY15,Y,0,N,N,Not Comp,1500,3000,,
148734,13684,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,515,J,16,17,2,Y,Y,0,N,N,Not Comp,0,0,,
148734,10923,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,515,J,18,18,1,Y,Y,0,Y,N,Not Comp,0,0,,
123918,13421,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,515,J,19,20,2,Y,Y,0,N,N,Not Comp,0,0,,
148734,13683,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,515,J,21,21,1,Y,Y,0,N,N,Not Comp,0,0,,
158949,11994,3,01/06/2018,31/05/2021,26/04/2018,26/04/2018,26/04/2018,26/04/2018,RENEWALS,515,J,22,23,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148734,10924,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,515,K,5,6,2,Y,Y,0,Y,N,Not Comp,0,0,,
148734,13681,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,515,K,7,11,5,Y,Y,0,N,N,Not Comp,0,0,,
123918,13420,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,515,K,12,13,2,Y,Y,0,N,N,Not Comp,0,0,,
200395,14972,1,01/01/2022,31/12/2022,26/11/2021,26/11/2021,26/11/2021,26/11/2021,RENEWALS,515,K,14,15,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
200395,14929,1,01/01/2022,31/12/2022,16/11/2021,16/11/2021,16/11/2021,16/11/2021,RENEWALS,515,K,16,17,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
148734,10925,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,515,K,18,19,2,Y,Y,0,Y,N,Not Comp,0,0,,
126466,3046,4,01/07/2019,30/06/2023,,,,26/09/2014,RENEWALS,515,K,20,21,2,E5E,N,0,N,N,Not Comp,5450,10900,,
130112,13671,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,515,W,1,1,1,Y,Y,0,N,N,Not Comp,0,0,,
109901,13857,1,01/01/2020,31/12/2022,11/11/2019,11/11/2019,11/11/2019,11/11/2019,RENEWALS,516,A,1,1,1,1DY,Y,0,N,N,Not Comp,1250,1250,,
109011,13845,1,01/01/2020,31/12/2022,05/11/2019,05/11/2019,05/11/2019,05/11/2019,RENEWALS,516,A,2,2,1,1DY,Y,0,N,N,Not Comp,1250,1250,,
160838,12515,3,01/01/2019,31/12/2021,20/12/2018,20/12/2018,20/12/2018,20/12/2018,RENEWALS,516,A,3,5,3,3DY,Y,0,N,N,Not Comp,4000,12000,,
123918,13431,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,516,A,6,7,2,Y,Y,0,N,N,Not Comp,0,0,,
110191,13961,1,01/01/2020,31/12/2022,13/01/2020,13/01/2020,13/01/2020,13/01/2020,RENEWALS,516,A,8,9,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
148734,13680,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,516,A,10,10,1,Y,Y,0,N,N,Not Comp,0,0,,
148734,13679,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,516,A,11,11,1,Y,Y,0,N,N,Not Comp,0,0,,
143842,11424,5,01/01/2018,31/12/2022,14/11/2017,14/11/2017,14/11/2017,14/11/2017,RENEWALS,516,A,12,13,2,5DP,Y,0,N,N,Not Comp,7500,15000,,
118377,11684,3,01/01/2018,31/12/2020,11/01/2018,11/01/2018,11/01/2018,11/01/2018,RENEWALS,516,A,14,15,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
200958,13997,1,01/01/2020,31/12/2022,16/01/2020,16/01/2020,16/01/2020,16/01/2020,RENEWALS,516,A,16,17,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
100481,11554,5,01/01/2018,31/12/2022,07/12/2017,07/12/2017,07/12/2017,07/12/2017,RENEWALS,516,A,18,19,2,5DP,Y,0,N,N,Not Comp,7500,15000,,
115940,12801,3,01/01/2019,31/12/2021,27/02/2019,27/02/2019,27/02/2019,27/02/2019,RENEWALS,516,A,20,21,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
159772,14071,3,01/01/2020,31/12/2022,27/01/2020,27/01/2020,27/01/2020,27/01/2020,RENEWALS,516,A,22,23,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
144345,13879,2,01/01/2020,31/12/2022,29/11/2019,29/11/2019,29/11/2019,29/11/2019,RENEWALS,516,A,26,27,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
212134,14871,1,01/01/2022,31/12/2022,15/10/2021,15/10/2021,15/10/2021,15/10/2021,RENEWALS,516,B,2,3,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
343665,14872,1,01/01/2022,31/12/2022,15/10/2021,15/10/2021,15/10/2021,15/10/2021,RENEWALS,516,B,4,4,1,1DY,Y,0,N,N,Not Comp,1250,1250,,
112995,13960,1,01/01/2020,31/12/2022,10/01/2020,10/01/2020,10/01/2020,10/01/2020,RENEWALS,516,B,6,7,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
102845,11822,5,01/01/2018,31/12/2022,06/02/2018,06/02/2018,06/02/2018,06/02/2018,RENEWALS,516,B,8,13,6,5DY,Y,0,N,N,Not Comp,6500,39000,,
123918,13426,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,516,B,14,17,4,Y,Y,0,N,N,Not Comp,0,0,,
149419,13979,2,01/01/2020,31/12/2022,14/01/2020,14/01/2020,14/01/2020,14/01/2020,RENEWALS,516,B,18,21,4,1DY,Y,0,N,N,Not Comp,1250,5000,,
404723,13959,3,01/01/2020,31/12/2022,10/01/2020,10/01/2020,10/01/2020,10/01/2020,RENEWALS,516,B,22,22,1,3DY,Y,0,N,N,Not Comp,4000,4000,,
404756,13921,3,01/01/2020,31/12/2022,03/01/2020,03/01/2020,03/01/2020,03/01/2020,RENEWALS,516,B,23,23,1,3DY,Y,0,N,N,Not Comp,4000,4000,,
144775,12516,5,01/01/2019,31/12/2023,20/12/2018,20/12/2018,20/12/2018,20/12/2018,RENEWALS,516,B,24,25,2,5DP,Y,0,N,N,Not Comp,7500,15000,,
159988,10148,5,01/01/2017,31/12/2021,28/09/2016,28/09/2016,28/09/2016,28/09/2016,RENEWALS,516,B,26,27,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
116970,11581,5,01/01/2018,31/12/2022,13/12/2017,13/12/2017,13/12/2017,13/12/2017,RENEWALS,516,C,1,3,3,5DY,Y,0,N,N,Not Comp,6500,19500,,
103313,11763,10,01/01/2018,31/12/2027,25/01/2018,25/01/2018,25/01/2018,25/01/2018,RENEWALS,516,C,4,6,3,10DY,Y,0,N,N,Not Comp,12500,37500,,
103432,11608,10,01/01/2018,31/12/2027,19/12/2017,19/12/2017,19/12/2017,19/12/2017,RENEWALS,516,C,7,8,2,10DP,P,0,N,N,Not Comp,13500,27000,,
148411,14201,1,01/01/2020,31/12/2022,02/03/2020,02/03/2020,02/03/2020,02/03/2020,RENEWALS,516,C,9,10,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
148734,10926,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,516,C,11,11,1,Y,Y,0,Y,N,Not Comp,0,0,,
243162,14761,3,01/01/2022,31/12/2024,23/07/2021,23/07/2021,23/07/2021,23/07/2021,RENEWALS,516,C,12,13,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
252429,14960,3,01/01/2022,31/12/2024,25/11/2021,25/11/2021,25/11/2021,25/11/2021,RENEWALS,516,C,16,17,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
112658,14058,1,01/01/2020,31/12/2022,23/01/2020,23/01/2020,23/01/2020,23/01/2020,RENEWALS,516,C,18,20,3,1DY,Y,0,N,N,Not Comp,1250,3750,,
404988,13903,3,01/01/2020,31/12/2022,19/12/2019,19/12/2019,19/12/2019,19/12/2019,RENEWALS,516,C,21,24,4,3DY,Y,0,N,N,Not Comp,4000,16000,,
146969,13190,1,01/09/2019,31/12/2022,16/08/2019,16/08/2019,16/08/2019,16/08/2019,RENEWALS,516,C,26,27,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
148734,13678,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,516,D,2,2,1,Y,Y,0,N,N,Not Comp,0,0,,
